2133	2315
2372	2594
483	1631
2163	2368
2176	2272
2206	2323
2282	2629
1172	1331
3561	3825
1078	1339
2851	3139
2686	3337
1494	1803
1006	1613
2326	2370
792	850
471	566
824	848
1567	1719
2970	3332
2135	2351
515	654
1983	2504
2676	2877
1527	1670
1971	2374
1216	1378
1426	1884
2865	3402
1714	1750
3195	3301
1110	1911
917	1020
2599	2629
2063	2201
1352	1540
3718	3969
1256	1471
348	552
2133	2445
2075	2603
504	513
1024	1668
2132	2479
2374	2464
1993	2550
3025	3426
1359	1389
2520	2553
2201	2275
2908	3040
693	695
1036	1315
1573	1592
2672	3185
1246	1469
2850	2864
1006	1101
2278	2329
2501	2617
922	1863
1398	1612
1216	1787
1172	1256
2244	2331
3997	4030
2793	3027
617	620
1173	1768
1447	1879
1158	1628
1265	1269
1290	1867
1684	3079
3693	3756
1102	1166
2853	2992
2007	2144
2140	2601
3892	3917
2426	2490
2135	2264
1945	2512
1522	1643
1540	1569
1931	1973
1256	1456
1948	2052
417	500
2694	2880
3685	3850
2131	2290
1185	1456
2092	2607
1483	1571
1643	1721
3101	3188
1926	2463
2146	2193
2698	3022
1125	1352
2728	3285
2471	2642
1376	1782
2240	2359
1112	1367
4019	4026
1665	1795
1086	1835
1945	2451
2877	3348
502	548
1136	1567
0	334
2101	2501
2662	2783
2901	3206
500	514
2289	2461
1370	1886
970	1073
348	367
993	1447
941	1032
1933	2317
515	555
1684	2727
107	1735
2327	2589
643	665
953	1377
1243	1554
2755	3090
2104	2506
3900	3947
2827	2852
695	810
3577	3618
2822	3278
1272	1329
915	1881
2139	2299
3981	4018
2775	3295
3293	3339
2430	2542
2793	3386
1750	1793
2869	3267
1413	1728
496	553
526	1114
1718	2642
436	635
2828	3416
2064	2560
1313	1844
1984	2552
2542	2604
2369	2623
917	1907
2897	2985
1584	1735
1687	1705
2047	2259
3194	3320
3518	3578
2793	2939
752	766
2140	2240
1983	2201
1554	1721
993	1632
2694	3033
1971	2578
1166	1536
2259	2401
434	436
1358	1844
2290	2590
2057	2384
932	1331
2862	3417
3518	3858
3546	3939
2206	2460
1163	1826
456	553
1983	2188
0	9
1074	1554
2843	2955
2604	2607
1483	1517
3185	3347
2115	2409
2445	2649
2958	3327
2179	2308
1576	1872
2087	2512
1471	1826
3330	3419
2088	2331
1006	1845
583	643
1305	1513
2290	2615
2142	2266
936	1358
2339	2489
1376	1528
1935	1980
2853	3102
1577	2071
915	1294
2423	2477
1016	1177
897	1058
3153	3229
1271	1559
3641	3920
2161	2649
2853	2863
2880	3220
3444	3849
2189	2387
2043	2563
1429	1850
1181	1849
902	975
1663	1799
2237	2590
2742	3355
1172	1768
981	1129
1173	1527
1516	1603
2436	2533
1471	1746
1082	1611
1288	1898
1080	1673
1251	1555
3133	3233
946	1793
2836	2954
2159	2627
919	1245
1221	1229
1955	2629
1955	2032
923	961
2213	2590
3089	3360
1938	2484
1480	1789
1912	1953
487	513
1718	1955
2174	2537
3101	3360
2684	3011
1964	2176
1366	1709
412	593
1376	1810
1209	1344
3069	3168
1104	1436
348	437
3437	3616
2229	2520
3590	3815
1080	1785
2731	3025
1488	1789
2939	3035
392	428
1611	1887
637	1543
1185	1622
2153	2567
2381	2624
3347	3378
1487	1794
500	542
2750	2988
2191	2420
1542	1605
2759	3383
414	492
2683	3364
2285	2305
1948	2071
2862	3362
1949	2236
712	816
1272	1369
348	358
2395	2638
1983	2084
2446	2460
2833	3185
1289	1547
3274	3397
1298	1315
1599	1696
2205	2211
2323	2543
2686	3196
1702	1909
2428	2521
2901	3434
1107	1669
3486	3822
1146	1293
2993	3149
1532	1833
1320	1425
1616	1692
1007	1104
2109	2428
4007	4016
3870	3947
2139	2271
1954	2338
3531	3546
618	678
2029	2438
3740	3835
1462	1872
493	566
2793	3247
1596	1899
107	1081
2224	2343
2112	2339
2542	2564
1577	2472
2081	2273
934	1551
1122	1400
2965	3328
3573	3576
132	242
3800	3804
483	537
2063	2392
2875	3182
2307	2601
2318	2480
2773	3339
3260	3299
2259	2280
463	535
1993	2124
2078	2638
26	224
2471	2592
1242	1800
3172	3350
2069	2591
1912	2268
1912	2365
2354	2646
3455	3636
2271	2408
1186	1232
2796	3017
2053	2463
997	1768
3762	3934
2859	3075
2216	2602
1319	1371
2904	3152
1912	2095
686	760
1086	1809
2058	2121
2865	3393
2332	2384
2068	2198
1039	1160
2864	3433
3224	3321
916	1571
2233	2631
1217	1540
686	851
483	976
57	242
3437	3679
1979	2093
2055	2206
1409	1517
2047	2205
946	1886
1689	1717
1968	2447
3437	3963
1993	2407
2352	2546
2164	2492
709	805
728	838
2257	2275
927	1243
2742	3258
3179	3185
951	1806
2199	2543
1589	1617
2964	2979
687	703
2913	3324
2038	2125
1938	2376
3437	3519
1129	1277
2344	2384
697	827
694	695
1075	1600
2155	2209
2794	3417
1598	1652
3222	3263
1191	1563
2309	2392
2567	2592
1432	1583
1668	1736
2300	2576
1735	1836
1126	1589
2278	2600
3804	3858
1279	1611
643	670
2675	3411
2877	2969
1951	1972
2327	2415
412	548
2111	2336
3377	3396
1123	1185
1272	1669
93	337
2678	3263
1286	1459
1243	1637
1423	1573
2119	2129
1048	1811
1988	2466
930	1878
2829	3154
1471	1563
916	1293
2210	2333
1245	1316
2590	2638
2731	3090
724	819
3072	3329
1057	1664
2446	2586
1159	1738
2592	2629
2229	2485
1718	2617
1970	2415
2056	2206
1464	1487
2452	2637
1373	1396
983	1125
736	788
2370	2586
1235	1576
2766	2794
1420	1888
1004	1302
1191	1898
1947	2637
176	239
2282	2543
475	591
2098	2462
2165	2261
2229	2300
3162	3331
1108	1871
2916	3387
1400	1616
26	236
2391	2536
1732	1871
1684	3239
1488	1816
1925	1946
2032	2616
1323	1888
742	768
1380	1516
2200	2213
2200	2323
2800	3078
1912	1940
1590	1736
1382	1783
916	1230
1800	1849
1612	1804
139	251
3538	3739
1929	2088
1393	1864
2665	3386
2364	2647
3089	3403
2664	2750
939	1342
2510	2582
698	810
2021	2233
29	211
2150	2278
1361	1839
2373	2412
1940	2071
2394	2451
3220	3293
1335	1712
517	524
3176	3241
2946	3117
1337	1865
2669	3108
941	1573
2376	2586
1943	2404
2605	2643
2060	2393
2213	2549
2165	2553
3011	3411
2203	2223
2046	2563
915	1602
1117	1736
1948	1954
1204	1282
1128	1823
2873	3362
2002	2153
2045	2507
917	1316
1993	2276
1938	2139
414	607
2399	2461
2407	2489
436	465
1393	1845
615	643
2187	2491
1135	1843
2289	2543
1925	2188
1205	1902
2521	2586
1456	1580
2196	2471
2059	2098
807	838
1125	1390
3090	3137
3599	3629
2060	2506
2397	2628
1238	1849
3509	3706
944	1630
1302	1471
1256	1563
3351	3434
2028	2289
2328	2451
3487	3496
1505	2725
1982	2142
2198	2502
2420	2598
3319	3411
2850	3054
2186	2406
2324	2428
1451	1871
1965	2286
1095	1210
1299	1536
1014	1582
2890	3000
1445	1505
1966	2340
1405	3162
741	807
2131	2395
1230	1331
694	823
2711	2881
2307	2559
1195	1614
1282	1347
1917	2369
1377	1471
916	1563
360	432
2005	2507
376	426
353	524
2087	2294
1918	2482
1912	2300
75	200
3002	3087
2074	2460
2717	2940
3519	3571
2271	2578
1684	2719
2111	2458
1539	1750
2136	2467
1089	1672
917	1828
98	313
2282	2285
376	420
916	1827
1018	1786
3462	3559
1533	1758
50	148
1095	1397
2368	2458
3529	3602
107	1212
637	1179
2680	2705
2201	2469
1636	1873
707	712
2123	2575
2064	2077
1656	1726
1686	1704
116	144
161	304
1684	3169
1496	1630
2607	2646
1377	1639
1934	2313
1953	2543
439	527
1209	1816
2751	3204
925	1367
3077	3412
3172	3198
1214	1530
1637	1730
6	95
3437	3716
1076	1795
1047	1559
2313	2388
2184	2539
1047	1222
1390	1717
2940	3426
123	261
366	1882
1916	2111
395	417
1099	1732
930	1565
1068	1181
2054	2617
3108	3284
2354	2539
2542	2625
654	666
23	240
1958	2284
1424	1787
1107	1126
1185	1471
1271	1768
977	1260
137	243
1667	1785
2234	2584
2187	2368
2210	2218
1920	2463
2085	2367
698	862
2172	2506
2253	2482
1983	2578
367	547
1918	2376
352	431
2683	3026
2200	2492
1407	1557
1471	1621
946	1367
1245	1683
2578	2624
1917	2200
1235	1479
1185	1613
925	1717
1171	1297
3103	3410
1773	1801
2053	2461
1323	1609
1402	1707
1101	1736
422	570
3437	3479
2042	2196
1551	1617
2103	2464
1257	1596
1261	1893
1912	2245
2507	2655
1015	1229
3463	3924
1129	1691
2984	3274
2037	2122
2331	2600
2661	2989
1280	1388
2028	2649
1004	1559
3182	3225
606	669
2232	2608
2806	3014
579	653
1756	1831
2259	2471
1684	2877
1275	1418
2069	2553
3615	3815
514	559
1086	1849
1112	1390
2060	2560
1156	1603
1329	1352
2679	2969
3026	3036
1352	1399
3090	3363
2706	3184
1078	1173
3086	3356
2602	2638
1330	1584
40	199
2125	2603
617	664
1480	1639
1153	1804
537	545
368	378
1129	1576
2905	3022
2339	2433
2782	3384
1929	2446
2174	2296
1396	1454
3739	3871
1017	1757
1258	1630
67	98
2839	3250
2084	2090
483	1427
1126	1201
2283	2347
946	1028
1957	1998
2701	2875
2202	2346
2797	3076
2234	2506
2412	2577
2278	2308
2122	2376
1921	2004
2229	2266
1398	1458
1117	1826
1431	1457
3599	3850
3714	3823
1986	2140
1559	1813
3745	3949
1912	2562
2948	3052
3506	3822
2961	3303
2332	2555
1004	1617
2223	2508
2992	3051
1196	1845
3437	3696
1946	2213
2347	2579
1577	2144
2408	2418
363	1744
2237	2526
1942	2476
3506	3711
1290	1753
3455	3599
3014	3026
2223	2635
1257	1315
2916	3040
1810	1868
1211	1597
2583	2647
122	284
716	763
2303	2393
2250	2471
2218	2278
2956	3339
1912	2188
2663	2738
2200	2446
1334	1391
1238	1900
1021	1578
3584	3947
1231	1899
2500	2624
1721	1746
2072	2471
830	840
1332	1549
3914	3978
2849	3035
2043	2078
1185	1753
2932	3385
2069	2093
2428	2489
1066	1515
2212	2593
2369	2615
916	1619
348	522
2827	2913
1912	2216
1309	1893
1367	1620
1019	1298
2218	2374
2849	3132
1920	1945
107	1041
698	861
2164	2484
3793	3906
3119	3435
1339	1833
3442	3907
2299	2591
2073	2526
1913	2384
2028	2241
1528	1864
2244	2374
2416	2480
2064	2218
3070	3391
2140	2559
1160	1388
348	464
3568	3818
1702	1845
2032	2465
2347	2471
1813	1888
3186	3320
2304	2384
925	1471
870	881
2073	2369
2194	2629
1912	2604
0	66
2777	3022
2054	2176
2138	2203
2735	2996
2133	2471
1940	2471
1491	1867
2673	2909
2133	2362
2198	2283
1014	1309
2755	3040
1339	1683
3117	3237
1172	1610
3529	3945
2118	2631
1329	1590
2047	2133
1431	1712
2104	2521
2395	2423
1723	1730
1199	1864
1688	1877
1340	1721
1043	1896
1129	1647
483	1515
1329	1754
2392	2611
1115	1284
388	567
2282	2351
1946	2606
1026	1367
1925	2122
1963	2446
2423	2590
2084	2331
946	1083
483	1020
1917	2492
698	769
802	818
1943	2121
913	1709
1120	1715
2246	2289
1559	1717
348	350
2840	3320
3604	3828
2037	2407
1598	1842
1125	1619
1341	1380
951	1274
436	507
2795	3148
1117	1339
2841	2954
3214	3312
2669	3184
3140	3360
2188	2554
2125	2138
1149	1516
9	322
929	1317
412	555
1912	2334
1066	1102
1437	1663
2050	2538
1600	1746
2870	3246
1195	1509
1475	1887
2115	2275
2254	2649
2956	3000
1989	2593
2158	2228
2751	3113
172	304
1816	1839
2261	2485
2567	2597
2864	2906
2237	2560
3017	3299
1589	1609
3604	3605
2290	2307
1018	1848
2374	2460
252	272
2352	2624
2742	3079
2046	2446
942	1404
172	298
1554	1621
2108	2549
2730	2737
2329	2359
1945	2068
3707	3838
263	296
1959	2351
1746	1750
2229	2409
3013	3260
3033	3226
3144	3235
1605	1816
1966	2414
2027	2636
1331	1816
2074	2122
3706	3869
2292	2385
736	833
107	1420
1966	2063
1271	1471
517	580
2748	3160
1929	1993
2892	2951
2101	2436
2407	2564
2149	2215
1413	1423
1271	1390
1536	1699
1941	2121
2845	3060
348	508
2937	3116
1912	1961
1630	1727
2047	2336
2047	2344
2176	2509
1981	2111
3025	3135
3063	3368
3002	3287
1553	1791
2218	2395
373	542
2233	2563
601	1645
2001	2378
1684	3229
107	1352
1559	1613
2504	2631
3660	3775
3571	3837
1684	3031
3500	3696
2095	2504
1652	1804
1203	1588
1985	2623
2299	2324
2078	2506
2254	2451
504	510
1684	3226
1503	1706
1265	1782
3578	3683
2278	2556
2081	2134
1483	1609
3463	3869
2543	2551
1068	1160
470	547
1246	1425
1117	1861
2356	2381
1765	1883
1412	1549
1577	2215
0	25
3111	3224
2131	2348
1086	1091
2772	3319
2200	2407
1389	1604
2081	2419
2813	2951
2339	2359
3021	3296
2060	2163
1964	2185
1938	2410
428	591
1488	1833
2793	3152
946	1467
925	1079
2007	2174
1067	1104
2546	2646
3551	3925
3344	3434
2261	2625
2800	2839
408	538
2966	3065
67	224
1589	1753
1932	1947
2080	2614
1005	1089
1076	1199
1842	1843
2578	2638
1912	2156
973	1369
1653	1810
1684	3259
3132	3335
917	1824
2693	2949
1237	1833
1181	1826
1722	1797
1112	1710
2841	3097
927	1851
2028	2047
172	252
1361	1621
2840	3396
25	113
2122	2354
2172	2326
107	1093
2111	2283
1563	1800
3116	3212
1265	1609
2347	2646
1577	2420
1997	2150
3002	3346
3586	3830
2796	3280
2086	2206
2992	3145
3740	3977
2627	2657
2818	3353
1069	1736
1684	3112
1465	2285
3297	3316
2138	2592
2332	2368
2683	3129
1205	1329
2216	2363
2206	2257
2705	2874
3201	3316
1684	3091
2409	2638
1344	1771
1918	2206
1137	1468
2378	2633
1881	1897
710	853
936	1223
2750	3023
3332	3347
257	280
957	1104
1025	1324
2929	3433
2072	2169
2900	3019
172	211
2879	3423
2778	3366
67	75
3568	3645
2111	2169
2757	2917
1389	1888
2784	2979
2549	2630
3206	3240
2504	2630
1957	1980
2143	2472
2414	2578
1692	1767
2843	2865
3507	3754
26	203
1986	2550
2743	3433
177	227
2200	2290
1927	2157
1376	1485
2056	2078
2062	2390
1979	2233
939	1154
3115	3247
3608	3722
1399	1447
2103	2619
1126	1614
1322	1680
1175	1621
2233	2613
1989	2266
1962	2188
1943	2074
2828	2875
2155	2235
107	1634
1331	1339
1985	2339
1971	2604
1177	1499
2083	2631
925	967
2122	2625
1684	2963
1487	1660
651	1473
2423	2433
2011	2061
2495	2579
2598	2629
3737	3858
3499	3825
348	404
413	460
1583	1611
348	516
2007	2396
926	1509
412	455
1175	1819
2977	3238
3093	3204
1267	1643
2668	2702
3637	3659
1085	1307
1387	1678
3741	3780
1827	1835
2716	3191
1926	2285
24	266
2738	3025
2323	2392
2471	2589
1684	3063
1214	1605
2109	2552
1434	1666
2289	2328
1175	1269
2460	2625
2847	3341
252	324
622	623
526	1791
2179	2638
1487	1536
925	1796
1929	2122
2134	2496
3339	3362
3348	3363
2164	2340
1952	2438
2436	2629
2148	2241
2414	2462
2108	2299
2793	3106
1207	1605
2745	3033
1327	1435
1052	1895
1976	2004
925	1092
1025	1794
1132	1480
2139	2184
1431	1813
2617	2652
271	331
2482	2625
26	56
2003	2110
2556	2602
1189	1727
2215	2567
1709	1756
1275	1703
916	1523
2198	2384
1994	2196
1227	1550
1446	1882
3542	3926
723	745
2770	3049
1265	1811
2791	3136
1222	1369
1912	2380
2038	2367
1312	1467
1159	1500
1604	1885
353	471
2135	2302
463	557
1480	1758
2758	3162
567	645
1509	1839
763	787
1066	1451
1729	1824
1916	2042
786	833
1932	1994
2030	2428
1522	1553
2063	2359
2090	2115
364	476
2083	2559
2936	3320
1272	1563
1994	2007
2929	3029
2232	2445
2664	3184
366	566
2324	2392
3093	3342
2119	2361
1250	1572
628	662
697	727
695	734
2002	2555
3005	3411
3577	3692
2188	2492
1315	1583
1184	1267
2112	2200
705	719
1110	1721
2172	2520
417	445
1539	1663
2438	2568
107	1278
1943	2334
2103	2376
2124	2387
2111	2547
53	332
3826	3976
2081	2215
3632	3720
444	538
1467	1509
378	436
2606	2655
1923	2525
2090	2526
1985	2237
1104	1647
942	1102
1589	1668
1457	1898
1316	1583
1222	1675
1946	1966
56	304
2047	2134
2728	3168
2005	2164
3757	3759
3017	3111
1086	1877
2233	2351
1948	2102
2953	3084
2033	2624
3088	3291
2166	2371
2712	3277
1717	1816
2286	2371
2084	2108
1669	1804
1048	1331
2229	2359
2758	2856
2379	2581
2200	2489
2073	2122
1943	2271
1912	2111
1673	1740
2793	3353
2223	2451
252	277
1551	1849
25	170
2669	2755
2989	3101
1614	1768
1104	1636
1985	2464
1322	1432
1966	2429
1010	1134
450	481
2241	2594
2038	2336
2161	2415
1730	1849
1068	1881
3980	4033
2063	2418
108	159
617	666
2778	2894
2730	2844
1926	2543
897	967
2841	3016
1365	1643
2115	2331
1290	1597
2579	2611
3758	3833
1655	1859
3734	3968
3587	3783
3041	3326
2064	2556
1014	1292
1124	1398
2755	3117
115	312
1985	2363
182	253
2031	2205
417	553
2924	3184
1488	1619
1603	1730
2083	2220
2171	2647
1066	1828
731	827
1966	2142
3758	3782
2916	2974
109	314
916	1864
1985	2469
2068	2461
2540	2642
2121	2323
271	291
2602	2630
2086	2546
2088	2300
107	1884
1085	1274
414	553
1416	1610
2436	2458
1199	1741
2719	3252
2931	3364
1831	1901
1256	1289
1684	3113
3792	3822
1912	2071
1516	1621
1083	1153
2103	2240
957	1404
2749	3078
2102	2529
1718	2498
1981	2026
1185	1570
1166	1324
1081	1786
2054	2603
2329	2559
598	684
1367	1707
2881	3366
2418	2602
2991	3416
3277	3378
2127	2153
2307	2600
3640	3702
3454	3642
1916	2169
1662	1833
1983	2326
750	770
3485	3559
980	1074
1652	1795
1128	1622
1985	2384
3457	3703
2875	3115
1265	1323
2307	2507
1122	1318
2819	2996
916	1285
862	1085
2038	2199
1107	1551
2514	2588
3500	3747
1402	1609
115	220
1963	2485
3014	3052
2046	2323
2664	2835
1483	1768
2103	2359
3982	4023
1003	1737
2521	2530
1339	1390
1191	1643
1017	1622
2906	3065
2300	2334
2813	2883
2833	2973
1335	1737
422	438
1351	1522
1019	1036
1684	3370
2880	2928
2046	2590
2140	2602
2446	2500
2290	2495
3	280
1993	2526
1393	1842
1960	2405
1101	1219
2019	2478
946	1530
107	1409
1329	1768
2974	3363
914	1408
2221	2344
2803	3100
2458	2652
3817	3831
3648	3903
1938	2074
389	1699
2102	2336
1085	3577
75	170
1149	1603
1289	1791
2064	2485
107	1584
792	815
1226	1679
1078	1842
82	158
1611	1873
954	1324
2356	2611
4002	4020
719	827
1523	1557
958	1533
2090	2381
2188	2331
1684	3022
1941	2199
1172	1721
1222	1580
3437	3651
2916	3056
2703	3283
1292	1345
2122	2504
2206	2347
720	745
2756	3293
2084	2275
3507	3554
1083	1612
1714	1793
2276	2495
1085	1687
1243	1376
2425	2641
1017	1735
862	3797
2210	2324
1003	1637
1390	1457
1991	2494
2046	2118
2201	2352
2737	2869
2240	2257
1622	1717
2155	2318
2153	2338
1026	1377
2756	2887
2290	2579
2150	2257
773	774
1314	1424
1256	1665
2231	2577
2666	2905
1644	1746
930	1113
917	1472
1718	1769
2233	2615
2336	2501
701	830
1695	1766
1929	2109
1943	2323
2183	2215
1047	1377
2254	2319
1912	1921
1230	1833
2374	2433
2139	2600
1029	1460
1528	1603
136	339
1983	2253
3940	3966
1718	2223
1250	1600
203	211
380	486
1643	1774
1261	1396
954	1893
2194	2509
3017	3051
1612	1653
3065	3284
2200	2418
461	506
352	479
2793	3344
999	1126
3115	3179
420	471
3499	3617
3078	3226
3458	3493
2832	3208
567	3487
2694	3232
1079	1839
1231	1638
1364	1747
1994	2042
980	1290
994	1658
2744	2865
2036	2406
2072	2132
2696	3140
2921	3204
3437	3888
452	544
2355	2459
3113	3182
2120	2129
1139	1906
2150	2381
2906	2929
1912	2652
1912	1917
2097	2192
2841	3389
1292	1462
2847	2856
1391	1509
2229	2556
2914	3188
1112	1789
1925	2347
438	473
700	815
2038	2268
1960	2618
2102	2259
1986	2630
2171	2365
1199	1329
1993	2077
1137	1784
2207	2650
1166	1820
517	553
2744	3156
2056	2654
3604	3860
925	1520
1986	2037
1928	2378
1933	2497
2874	2994
2144	2598
2134	2629
1684	1758
2681	2786
1516	1570
1626	1800
2785	3233
936	1122
2465	2599
718	827
2212	2630
3529	3900
1344	1644
2007	2081
3452	3902
1647	1862
1985	2093
2154	2347
1153	1335
2040	2253
1221	1830
966	999
3933	3960
957	1859
3701	3774
1078	1542
1684	3301
1100	1345
545	570
2282	2603
2202	2640
1589	1643
2827	2985
1076	1800
3005	3027
2370	2542
1962	2216
1056	1813
1944	2452
1955	2081
3437	3870
2271	2370
2244	2482
1024	1289
2753	2869
1291	1714
1130	1610
779	835
1048	1391
2716	3101
2326	2655
0	171
2271	2446
2194	2259
2008	2455
1573	1596
2093	2553
2047	2135
993	1352
1433	1698
1159	1221
2101	2568
2274	2328
2769	2943
1035	1500
484	1543
3351	3391
2289	2366
3001	3244
977	1041
0	11
2944	3257
2446	2482
1979	2069
1250	1736
1258	1536
1612	1774
2163	2395
2194	2588
2913	3184
452	506
2029	2452
689	789
2832	3276
107	1523
3508	3615
2093	2326
1993	2339
2669	2927
2088	2602
203	239
1912	2183
1091	1471
1292	1591
1943	2392
2683	2773
1444	1703
1029	1570
3076	3353
1791	1823
1341	1516
3734	3851
2004	2192
3437	3482
2306	2428
1290	1620
2196	2332
2675	3256
2333	2384
2664	2745
1915	1922
2290	2631
2038	2491
2086	2615
1983	2374
1551	1663
3568	3931
2048	2155
3327	3421
1287	1399
3437	3593
745	820
2950	3280
2134	2194
1624	1904
1389	1768
2275	2414
1912	2275
2068	2138
2048	2132
2827	2839
2111	2629
1683	1877
2339	2460
1946	2306
2234	2449
2944	3348
1983	2550
3072	3342
1932	2332
2687	2846
473	495
1390	1431
1944	2141
2559	2619
2183	2293
1427	1487
408	461
3120	3391
198	348
1250	1610
1663	1877
2323	2619
2946	3211
3060	3132
3672	3872
1198	1491
3493	3648
1004	1181
1497	1813
2340	2506
483	535
414	632
1483	1551
1997	2352
3198	3321
1968	2659
1367	1752
936	1237
2832	3124
2369	2549
1339	1632
1004	1287
3332	3350
967	1688
2682	2775
1459	1655
3584	3973
2154	2381
1432	1862
2874	3119
3076	3145
2339	2563
1049	1621
2308	2560
2793	3288
3518	3830
1643	1663
1101	1619
2500	2539
2477	2520
375	431
2347	2526
2032	2072
1130	1219
1018	1871
2119	2397
2718	3136
1351	1809
1736	1757
1003	1644
2203	2629
3197	3299
1644	1765
2991	3434
2482	2560
1117	1377
353	606
1048	1126
3438	3517
1459	1573
2032	2582
2282	2304
2756	3029
988	1583
966	1789
435	459
397	518
2233	2602
1774	1911
2763	2854
2961	3294
1983	2122
971	1429
2663	3428
2244	2590
745	817
348	477
1960	2474
1382	1751
3236	3359
2276	2460
1126	1909
1166	1273
3520	3971
2005	2122
1984	2121
1923	2581
1716	1824
2271	2356
1727	1876
2289	2512
2112	2347
1986	2309
2910	3108
1684	2868
2090	2542
1925	2504
2989	3320
2198	2463
1567	1806
1923	2031
3166	3232
2410	2551
2084	2550
1920	2196
2543	2564
2500	2623
1066	1732
1941	2461
1149	1199
650	665
107	1250
2043	2391
1192	1235
1945	2458
2060	2112
2370	2507
2201	2539
2992	3267
2123	2499
1195	1590
1684	3171
2142	2233
2387	2391
1993	2188
1259	1311
925	1653
1926	1959
1255	1608
1620	1754
2924	3220
3618	3684
1465	2132
2172	2339
1028	1614
2030	2347
369	380
1161	1540
3051	3355
896	1841
107	1272
1993	2553
1059	1724
107	1189
3925	3961
1041	1703
1156	1331
980	1761
2206	2253
1966	2083
698	798
107	947
966	1559
1376	1683
107	1285
3506	3568
2294	2491
2124	2564
1232	1548
1171	1387
1863	1888
2218	2611
1333	1629
107	1303
747	765
1493	1787
2340	2559
1920	2336
21	40
2244	2611
1366	1876
2579	2625
2103	2201
313	315
3704	3891
2087	2522
1083	1902
271	280
2778	3150
2346	2538
1199	1516
353	1790
2973	3169
1795	1827
3238	3433
2772	3342
1926	2280
2115	2433
2200	2507
579	588
2376	2433
117	231
3522	3677
1959	2328
1146	1539
980	1431
2142	2469
3128	3322
1946	2363
805	847
2793	3201
2108	2464
1423	1591
1174	1511
3609	3877
3797	3851
2806	3309
2755	3301
3496	3672
1482	1876
3332	3434
1942	2164
2780	3172
3596	3913
1920	2042
3584	3764
2032	2571
2332	2372
1120	1655
3225	3261
2110	2344
2867	3078
651	1487
2409	2623
3000	3364
1369	1851
1211	1608
2460	2507
1584	1712
955	1788
1349	1878
1327	1656
2060	2549
1366	1667
1912	2550
2781	3280
2108	2172
352	542
1662	1746
2552	2615
1286	1893
567	3861
1987	2199
923	1193
3148	3403
67	69
2058	2172
1935	2025
2261	2369
1242	1730
2739	2871
946	1846
2420	2653
29	247
2033	2495
136	2292
2037	2340
1344	1816
1523	1659
1377	1620
1520	1559
1238	1584
2374	2593
373	431
2665	3082
3267	3299
2199	2419
1912	2041
2001	2633
376	669
1985	2213
3758	3924
2164	2229
2331	2625
2033	2266
1979	2020
1066	1316
2223	2327
2138	2148
2446	2564
2576	2600
2729	3104
1066	1582
1393	1409
1163	1712
1358	1673
947	1471
713	766
2121	2131
3529	3614
3466	3652
2974	3096
2428	2507
1429	1828
1566	1743
2680	2927
2741	2777
1256	1619
2364	2640
1217	1885
1350	1575
1391	1467
1985	2292
1110	1813
3437	3823
1941	2244
2190	2218
2026	2436
2178	2321
2877	3232
107	1293
2233	2551
2428	2430
982	1898
1140	1173
1291	1390
1278	1771
857	3797
1146	1589
1983	2212
3455	3715
2124	2460
2131	2229
1986	2363
1912	2566
954	984
3520	3684
1662	1774
2687	3089
3660	3847
1126	1685
753	889
2161	2417
3482	3508
3690	3781
1689	1864
2187	2336
2829	3412
1049	1059
2149	2461
2448	2618
13	211
954	1396
1665	1741
2140	2404
1341	1864
2192	2364
1324	1582
1652	1712
1939	2582
2103	2206
1028	1287
1601	1629
1136	1719
2370	2600
1728	1764
1174	1705
2007	2533
919	1261
578	675
1282	1591
3488	3902
1721	1833
942	1324
2853	3316
2222	2247
2007	2419
2290	2354
2404	2550
3111	3136
308	338
1616	1844
1714	1800
1092	1909
1236	1709
3604	3926
2729	2873
805	815
688	834
2928	3220
1940	2516
1004	1659
1931	1995
1823	1849
120	247
2370	2601
993	1291
2793	2970
2783	3198
2781	3351
1207	1746
2827	3174
3505	3747
419	526
1041	1052
3411	3434
1523	1572
1626	1813
2190	2604
1019	1479
1195	1741
1291	1707
2115	2495
1488	1879
2302	2609
1929	2200
2007	2393
3980	3983
395	678
3734	3841
2279	2479
2123	2369
1310	1634
3004	3232
2756	2888
1026	1185
2683	3237
2161	2333
2340	2536
2598	2608
982	1006
2754	3054
460	521
2340	2370
2121	2615
2123	2600
637	641
2131	2602
1277	1628
2324	2593
483	1729
1953	2646
1953	2220
651	1673
2410	2619
1207	1598
2913	3096
1912	2108
2427	2454
1918	2542
2782	2985
981	1438
2392	2556
2518	2519
1230	1409
2538	2639
2095	2428
2005	2218
1391	1665
1267	1712
2055	2600
1158	1227
1970	2434
16	261
3521	3753
724	784
1232	1468
1345	1884
3459	3758
2261	2600
1380	1707
2912	3004
1222	1891
1060	1322
1938	2043
3456	3545
1971	1979
1730	1775
3047	3090
1511	1825
3100	3168
1751	1786
3529	3568
1959	2302
1947	2512
2133	2555
2511	2603
2706	3426
2782	3304
2352	2611
1199	1335
412	494
1932	2151
2590	2604
1684	3094
1912	2053
897	1376
3351	3381
2906	3426
1923	2242
2086	2607
1916	1932
1959	2138
1589	1735
3906	3973
1047	1610
1984	2271
1149	1632
2719	3287
2859	3140
1230	1603
395	461
2322	2361
2241	2598
1375	1799
186	277
89	319
1198	1789
3605	3640
2482	2590
2755	3033
